genome,threshold,cluster_method,comparison_algorithm,primary_cluster,original_secondary_cluster,secondary_cluster
ERR7745402_bin.26.fa,0.05000000000000005,average,fastANI,1099,1099_1,1099_1
ERR7745819_bin.18.fa,0.05000000000000005,average,fastANI,1099,1099_1,1099_1
ERR7746440_bin.42.fa,0.05000000000000005,average,fastANI,1099,1099_1,1099_1
ERR7738537_bin.94.fa,0.05000000000000005,average,fastANI,1099,1099_2,1099_2
ERR7738166_bin.80.fa,0.05000000000000005,average,fastANI,1100,1100_1,1100_1
ERR7738215_bin.44.fa,0.05000000000000005,average,fastANI,1100,1100_1,1100_1
ERR7738558_bin.49.fa,0.05000000000000005,average,fastANI,1100,1100_1,1100_1
ERR7738158_bin.5.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738215_bin.6.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738537_bin.128.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738558_bin.17.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738580_bin.93.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738604_bin.44.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738630_bin.67.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7745787_bin.126.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
SRR1761678_bin.3.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
SRR1761689_bin.7.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
SRR1761696_bin.14.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
SRR17643657_bin.24.fa,0.05000000000000005,average,fastANI,1101,1101_1,1101_1
ERR7738277_bin.43.fa,0.05000000000000005,average,fastANI,1102,1102_1,1102_1
ERR7738515_bin.3.fa,0.05000000000000005,average,fastANI,1102,1102_1,1102_1
ERR7738580_bin.22.fa,0.05000000000000005,average,fastANI,1102,1102_1,1102_1
SRR17643452_bin.26.fa,0.05000000000000005,average,fastANI,1102,1102_1,1102_1
SRR17643913_bin.21.fa,0.05000000000000005,average,fastANI,1102,1102_1,1102_1
ERR7745836_bin.17.fa,0.05000000000000005,average,fastANI,1102,1102_2,1102_2
ERR7745831_bin.51.fa,0.05000000000000005,average,fastANI,1102,1102_3,1102_3
SRR1761679_bin.22.fa,0.05000000000000005,average,fastANI,1103,1103_0,1103_0
SRR17643792_bin.31.fa,0.05000000000000005,average,fastANI,1104,1104_0,1104_0
ERR7738546_bin.75.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
ERR7738580_bin.109.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
ERR7738594_bin.114.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
ERR7738622_bin.13.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
ERR7738624_bin.9.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
ERR7738630_bin.64.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
SRR1761687_bin.13.fa,0.05000000000000005,average,fastANI,1105,1105_1,1105_1
SRR17643968_bin.4.fa,0.05000000000000005,average,fastANI,1105,1105_2,1105_2
SRR1761712_bin.26.fa,0.05000000000000005,average,fastANI,1105,1105_3,1105_3
ERR7738616_bin.59.fa,0.05000000000000005,average,fastANI,1106,1106_1,1106_1
ERR7738622_bin.33.fa,0.05000000000000005,average,fastANI,1106,1106_1,1106_1
ERR7738608_bin.82.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
ERR7738611_bin.9.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
ERR7738612_bin.124.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
ERR7738630_bin.131.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
ERR7745787_bin.97.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
SRR17643790_bin.2.fa,0.05000000000000005,average,fastANI,1107,1107_1,1107_1
SRR1761717_bin.3.fa,0.05000000000000005,average,fastANI,1107,1107_2,1107_2
ERR7738537_bin.77.fa,0.05000000000000005,average,fastANI,1108,1108_1,1108_1
ERR7738622_bin.143.fa,0.05000000000000005,average,fastANI,1108,1108_1,1108_1
ERR7738185_bin.42.fa,0.05000000000000005,average,fastANI,1109,1109_1,1109_1
ERR7738253_bin.26.fa,0.05000000000000005,average,fastANI,1109,1109_1,1109_1
ERR7738553_bin.3.fa,0.05000000000000005,average,fastANI,1109,1109_1,1109_1
ERR7738594_bin.95.fa,0.05000000000000005,average,fastANI,1109,1109_1,1109_1
ERR7738622_bin.77.fa,0.05000000000000005,average,fastANI,1109,1109_1,1109_1
ERR11604946_bin.3.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR11604949_bin.11.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR7738537_bin.33.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR7738594_bin.17.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR7738622_bin.121.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR7746440_bin.15.fa,0.05000000000000005,average,fastANI,1110,1110_1,1110_1
ERR11604949_bin.3.fa,0.05000000000000005,average,fastANI,1111,1111_1,1111_1
ERR7738253_bin.71.fa,0.05000000000000005,average,fastANI,1111,1111_1,1111_1
ERR7738604_bin.96.fa,0.05000000000000005,average,fastANI,1111,1111_1,1111_1
ERR7738624_bin.188.fa,0.05000000000000005,average,fastANI,1111,1111_1,1111_1
ERR7738624_bin.42.fa,0.05000000000000005,average,fastANI,1111,1111_2,1111_2
SRR1761713_bin.9.fa,0.05000000000000005,average,fastANI,1111,1111_3,1111_3
ERR7738558_bin.46.fa,0.05000000000000005,average,fastANI,1112,1112_1,1112_1
ERR7738608_bin.34.fa,0.05000000000000005,average,fastANI,1112,1112_1,1112_1
SRR1761696_bin.26.fa,0.05000000000000005,average,fastANI,1112,1112_1,1112_1
ERR7738276_bin.42.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
ERR7738549_bin.46.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
ERR7738578_bin.81.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
ERR7738580_bin.86.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
ERR7738620_bin.44.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
ERR7738937_bin.33.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR1761689_bin.24.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR1761691_bin.16.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR1761697_bin.8.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR17643459_bin.18.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR17643474_bin.4.fa,0.05000000000000005,average,fastANI,1112,1112_2,1112_2
SRR17643523_bin.8.fa,0.05000000000000005,average,fastANI,1112,1112_3,1112_3
ERR7738166_bin.33.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738277_bin.4.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738514_bin.33.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738553_bin.52.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738562_bin.56.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738597_bin.14.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738630_bin.40.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7745402_bin.34.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7745819_bin.32.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7746398_bin.72.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
SRR1761700_bin.14.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
SRR17643482_bin.15.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
SRR17643916_bin.17.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
SRR17643958_bin.19.fa,0.05000000000000005,average,fastANI,1112,1112_4,1112_4.6
ERR7738158_bin.21.fa,0.05000000000000005,average,fastANI,1112,1112_5,1112_5
ERR7746440_bin.85.fa,0.05000000000000005,average,fastANI,1112,1112_6,1112_4.6
SRR17643458_bin.15.fa,0.05000000000000005,average,fastANI,1112,1112_7,1112_7
SRR17643927_bin.27.fa,0.05000000000000005,average,fastANI,1112,1112_8,1112_8
ERR7738604_bin.115.fa,0.05000000000000005,average,fastANI,1112,1112_9,1112_9
SRR1761721_bin.17.fa,0.05000000000000005,average,fastANI,1112,1112_10,1112_10
SRR17643924_bin.28.fa,0.05000000000000005,average,fastANI,1112,1112_11,1112_11
ERR7738611_bin.151.fa,0.05000000000000005,average,fastANI,1113,1113_0,1113_0
SRR1761696_bin.20.fa,0.05000000000000005,average,fastANI,1114,1114_0,1114_0
ERR7738594_bin.52.fa,0.05000000000000005,average,fastANI,1115,1115_1,1115_1
ERR7738622_bin.64.fa,0.05000000000000005,average,fastANI,1115,1115_1,1115_1
ERR7738158_bin.33.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738166_bin.96.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738185_bin.57.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738215_bin.24.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738253_bin.108.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738277_bin.37.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738353_bin.7.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738553_bin.27.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738558_bin.21.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738578_bin.98.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738580_bin.60.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738630_bin.65.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7738938_bin.58.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7745819_bin.78.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7746398_bin.53.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
SRR1761704_bin.7.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
SRR1761707_bin.2.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
SRR17643790_bin.18.fa,0.05000000000000005,average,fastANI,1116,1116_1,1116_1
ERR7745787_bin.59.fa,0.05000000000000005,average,fastANI,1116,1116_2,1116_2
ERR7738612_bin.98.fa,0.05000000000000005,average,fastANI,1117,1117_1,1117_1
ERR7738624_bin.174.fa,0.05000000000000005,average,fastANI,1117,1117_1,1117_1
SRR1761712_bin.9.fa,0.05000000000000005,average,fastANI,1117,1117_1,1117_1
ERR7738143_bin.75.fa,0.05000000000000005,average,fastANI,1118,1118_1,1118_1
ERR7738608_bin.8.fa,0.05000000000000005,average,fastANI,1118,1118_1,1118_1
ERR7738553_bin.16.fa,0.05000000000000005,average,fastANI,1118,1118_2,1118_2
ERR7745402_bin.5.fa,0.05000000000000005,average,fastANI,1118,1118_3,1118_3
ERR7745787_bin.36.fa,0.05000000000000005,average,fastANI,1118,1118_4,1118_4
ERR7738611_bin.54.fa,0.05000000000000005,average,fastANI,1119,1119_1,1119_1
ERR7738612_bin.58.fa,0.05000000000000005,average,fastANI,1119,1119_1,1119_1
ERR7738553_bin.43.fa,0.05000000000000005,average,fastANI,1119,1119_2,1119_2
ERR7738624_bin.164.fa,0.05000000000000005,average,fastANI,1119,1119_2,1119_2
ERR7745402_bin.38.fa,0.05000000000000005,average,fastANI,1119,1119_2,1119_2
ERR7738611_bin.80.fa,0.05000000000000005,average,fastANI,1120,1120_0,1120_0
ERR7738580_bin.75.fa,0.05000000000000005,average,fastANI,1121,1121_1,1121_1
SRR1761702_bin.15.fa,0.05000000000000005,average,fastANI,1121,1121_1,1121_1
ERR7738143_bin.74.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738253_bin.76.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738608_bin.7.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738611_bin.110.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738612_bin.94.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738622_bin.24.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738624_bin.110.fa,0.05000000000000005,average,fastANI,1122,1122_1,1122_1
ERR7738622_bin.1.fa,0.05000000000000005,average,fastANI,1123,1123_1,1123_1
ERR7738630_bin.21.fa,0.05000000000000005,average,fastANI,1123,1123_1,1123_1
ERR7738166_bin.22.fa,0.05000000000000005,average,fastANI,1124,1124_0,1124_0
ERR7738611_bin.28.fa,0.05000000000000005,average,fastANI,1125,1125_0,1125_0
ERR7738143_bin.56.fa,0.05000000000000005,average,fastANI,1126,1126_1,1126_1
ERR7738608_bin.131.fa,0.05000000000000005,average,fastANI,1126,1126_1,1126_1
ERR7738630_bin.170.fa,0.05000000000000005,average,fastANI,1126,1126_1,1126_1
ERR7738549_bin.17.fa,0.05000000000000005,average,fastANI,1127,1127_1,1127_1
ERR7738597_bin.76.fa,0.05000000000000005,average,fastANI,1127,1127_2,1127_2
ERR7738547_bin.58.fa,0.05000000000000005,average,fastANI,1128,1128_1,1128_1
SRR1761693_bin.14.fa,0.05000000000000005,average,fastANI,1128,1128_1,1128_1
ERR7738937_bin.20.fa,0.05000000000000005,average,fastANI,1129,1129_1,1129_1
SRR1761695_bin.13.fa,0.05000000000000005,average,fastANI,1129,1129_1,1129_1
SRR17643482_bin.34.fa,0.05000000000000005,average,fastANI,1129,1129_1,1129_1
ERR7738196_bin.31.fa,0.05000000000000005,average,fastANI,1130,1130_1,1130_1.2
ERR7738537_bin.67.fa,0.05000000000000005,average,fastANI,1130,1130_1,1130_1.2
ERR7738604_bin.79.fa,0.05000000000000005,average,fastANI,1130,1130_1,1130_1.2
ERR7738624_bin.139.fa,0.05000000000000005,average,fastANI,1130,1130_1,1130_1.2
ERR7746398_bin.56.fa,0.05000000000000005,average,fastANI,1130,1130_1,1130_1.2
ERR7738611_bin.111.fa,0.05000000000000005,average,fastANI,1130,1130_2,1130_1.2
ERR7738611_bin.50.fa,0.05000000000000005,average,fastANI,1131,1131_1,1131_1
ERR7738630_bin.162.fa,0.05000000000000005,average,fastANI,1131,1131_1,1131_1
ERR7738608_bin.161.fa,0.05000000000000005,average,fastANI,1132,1132_1,1132_1
ERR7738616_bin.11.fa,0.05000000000000005,average,fastANI,1132,1132_1,1132_1
ERR7738937_bin.28.fa,0.05000000000000005,average,fastANI,1132,1132_1,1132_1
ERR7745819_bin.61.fa,0.05000000000000005,average,fastANI,1132,1132_1,1132_1
SRR17643968_bin.26.fa,0.05000000000000005,average,fastANI,1132,1132_1,1132_1
SRR17643790_bin.16.fa,0.05000000000000005,average,fastANI,1132,1132_2,1132_2
ERR11604942_bin.16.fa,0.05000000000000005,average,fastANI,1133,1133_1,1133_1
ERR7738185_bin.13.fa,0.05000000000000005,average,fastANI,1133,1133_1,1133_1
ERR7738553_bin.65.fa,0.05000000000000005,average,fastANI,1133,1133_1,1133_1
SRR1761700_bin.16.fa,0.05000000000000005,average,fastANI,1133,1133_1,1133_1
SRR1761720_bin.17.fa,0.05000000000000005,average,fastANI,1133,1133_1,1133_1
ERR11604952_bin.12.fa,0.05000000000000005,average,fastANI,1133,1133_2,1133_2
ERR7738611_bin.8.fa,0.05000000000000005,average,fastANI,1133,1133_3,1133_3
ERR11604937_bin.17.fa,0.05000000000000005,average,fastANI,1133,1133_4,1133_4
ERR11604951_bin.4.fa,0.05000000000000005,average,fastANI,1134,1134_1,1134_1
ERR7738594_bin.93.fa,0.05000000000000005,average,fastANI,1134,1134_2,1134_2
SRR1761693_bin.10.fa,0.05000000000000005,average,fastANI,1134,1134_3,1134_3
SRR1761696_bin.2.fa,0.05000000000000005,average,fastANI,1134,1134_3,1134_3
SRR1761713_bin.21.fa,0.05000000000000005,average,fastANI,1134,1134_3,1134_3
ERR7738547_bin.75.fa,0.05000000000000005,average,fastANI,1134,1134_4,1134_4
ERR7738612_bin.59.fa,0.05000000000000005,average,fastANI,1134,1134_4,1134_4
SRR1761711_bin.2.fa,0.05000000000000005,average,fastANI,1134,1134_4,1134_4
ERR7738578_bin.35.fa,0.05000000000000005,average,fastANI,1135,1135_0,1135_0
ERR7738143_bin.69.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7738253_bin.72.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7738608_bin.91.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7738611_bin.158.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7738612_bin.48.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7738622_bin.88.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7745402_bin.67.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7745787_bin.94.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR7745819_bin.56.fa,0.05000000000000005,average,fastANI,1136,1136_1,1136_1
ERR11604946_bin.14.fa,0.05000000000000005,average,fastANI,1137,1137_1,1137_1
ERR7738622_bin.7.fa,0.05000000000000005,average,fastANI,1137,1137_1,1137_1
ERR7738611_bin.25.fa,0.05000000000000005,average,fastANI,1138,1138_1,1138_1
ERR7738612_bin.72.fa,0.05000000000000005,average,fastANI,1138,1138_1,1138_1
ERR7738166_bin.46.fa,0.05000000000000005,average,fastANI,1138,1138_2,1138_2
ERR7738185_bin.56.fa,0.05000000000000005,average,fastANI,1138,1138_2,1138_2
ERR7738553_bin.108.fa,0.05000000000000005,average,fastANI,1138,1138_2,1138_2
ERR7738611_bin.104.fa,0.05000000000000005,average,fastANI,1138,1138_2,1138_2
SRR1761715_bin.6.fa,0.05000000000000005,average,fastANI,1138,1138_2,1138_2
ERR7738558_bin.102.fa,0.05000000000000005,average,fastANI,1139,1139_1,1139_1
ERR7745787_bin.100.fa,0.05000000000000005,average,fastANI,1139,1139_1,1139_1
ERR7745831_bin.36.fa,0.05000000000000005,average,fastANI,1139,1139_1,1139_1
ERR11604932_bin.14.fa,0.05000000000000005,average,fastANI,1140,1140_1,1140_1
ERR7738215_bin.100.fa,0.05000000000000005,average,fastANI,1140,1140_1,1140_1
ERR7738604_bin.130.fa,0.05000000000000005,average,fastANI,1140,1140_1,1140_1
ERR7738608_bin.5.fa,0.05000000000000005,average,fastANI,1140,1140_1,1140_1
ERR7738558_bin.32.fa,0.05000000000000005,average,fastANI,1141,1141_1,1141_1
ERR7738629_bin.28.fa,0.05000000000000005,average,fastANI,1141,1141_1,1141_1
ERR7746440_bin.41.fa,0.05000000000000005,average,fastANI,1141,1141_1,1141_1
SRR1761705_bin.13.fa,0.05000000000000005,average,fastANI,1141,1141_1,1141_1
SRR1761721_bin.15.fa,0.05000000000000005,average,fastANI,1141,1141_1,1141_1
ERR7745831_bin.23.fa,0.05000000000000005,average,fastANI,1141,1141_2,1141_2
ERR11604943_bin.15.fa,0.05000000000000005,average,fastANI,1142,1142_1,1142_1
ERR7738558_bin.97.fa,0.05000000000000005,average,fastANI,1142,1142_1,1142_1
SRR1761699_bin.15.fa,0.05000000000000005,average,fastANI,1142,1142_1,1142_1
SRR1761720_bin.16.fa,0.05000000000000005,average,fastANI,1142,1142_1,1142_1
ERR7738580_bin.112.fa,0.05000000000000005,average,fastANI,1143,1143_0,1143_0
SRR1761699_bin.28.fa,0.05000000000000005,average,fastANI,1144,1144_1,1144_1
SRR1761711_bin.12.fa,0.05000000000000005,average,fastANI,1144,1144_1,1144_1
ERR7738253_bin.104.fa,0.05000000000000005,average,fastANI,1145,1145_1,1145_1
ERR7738629_bin.40.fa,0.05000000000000005,average,fastANI,1145,1145_2,1145_2
ERR7738253_bin.83.fa,0.05000000000000005,average,fastANI,1146,1146_0,1146_0
ERR7738580_bin.11.fa,0.05000000000000005,average,fastANI,1147,1147_0,1147_0
SRR1761685_bin.15.fa,0.05000000000000005,average,fastANI,1148,1148_1,1148_1
SRR1761695_bin.8.fa,0.05000000000000005,average,fastANI,1148,1148_1,1148_1
SRR17643919_bin.3.fa,0.05000000000000005,average,fastANI,1148,1148_1,1148_1
SRR17643460_bin.17.fa,0.05000000000000005,average,fastANI,1149,1149_0,1149_0
SRR17643474_bin.42.fa,0.05000000000000005,average,fastANI,1150,1150_0,1150_0
ERR7738276_bin.5.fa,0.05000000000000005,average,fastANI,1151,1151_1,1151_1
ERR7738937_bin.25.fa,0.05000000000000005,average,fastANI,1151,1151_1,1151_1
SRR1761680_bin.28.fa,0.05000000000000005,average,fastANI,1151,1151_1,1151_1
SRR17643482_bin.24.fa,0.05000000000000005,average,fastANI,1151,1151_1,1151_1
SRR1761684_bin.8.fa,0.05000000000000005,average,fastANI,1151,1151_2,1151_2
ERR7738166_bin.44.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738537_bin.31.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738594_bin.90.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738604_bin.62.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738612_bin.46.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738624_bin.138.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7738630_bin.175.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR7745787_bin.10.fa,0.05000000000000005,average,fastANI,1152,1152_1,1152_1
ERR11604928_bin.4.fa,0.05000000000000005,average,fastANI,1152,1152_2,1152_2
ERR7738537_bin.100.fa,0.05000000000000005,average,fastANI,1153,1153_1,1153_1
ERR7738558_bin.52.fa,0.05000000000000005,average,fastANI,1153,1153_1,1153_1
ERR7745787_bin.15.fa,0.05000000000000005,average,fastANI,1153,1153_1,1153_1
ERR7738537_bin.110.fa,0.05000000000000005,average,fastANI,1154,1154_1,1154_1
ERR7738558_bin.78.fa,0.05000000000000005,average,fastANI,1154,1154_1,1154_1
ERR7745787_bin.103.fa,0.05000000000000005,average,fastANI,1154,1154_1,1154_1
ERR7738597_bin.75.fa,0.05000000000000005,average,fastANI,1155,1155_0,1155_0
ERR7738253_bin.50.fa,0.05000000000000005,average,fastANI,1156,1156_0,1156_0
ERR7738604_bin.97.fa,0.05000000000000005,average,fastANI,1157,1157_0,1157_0
ERR7738553_bin.68.fa,0.05000000000000005,average,fastANI,1158,1158_1,1158_1
ERR7738938_bin.75.fa,0.05000000000000005,average,fastANI,1158,1158_1,1158_1
ERR7738166_bin.91.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738185_bin.45.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738553_bin.110.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738562_bin.45.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738597_bin.50.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738604_bin.116.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738608_bin.127.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738616_bin.36.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738630_bin.191.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7745831_bin.9.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7746440_bin.30.fa,0.05000000000000005,average,fastANI,1159,1159_1,1159_1
ERR7738611_bin.142.fa,0.05000000000000005,average,fastANI,1159,1159_2,1159_2
